difficulty,winrate,pickPolicy,carryCap,run,period,netWorth
6,1,synergy,off,11,9,-174953.18
6,1,synergy,off,11,10,-174931.29
6,1,synergy,off,11,11,-174931.29
6,1,synergy,off,11,12,-174942.09
6,1,synergy,off,11,13,-174586.03
6,1,synergy,off,11,14,-174200.97
6,1,synergy,off,11,15,-173576.22
6,1,synergy,off,11,16,-172604.04
6,1,synergy,off,11,17,-172407.76
6,1,synergy,off,11,18,-169665.64
6,1,synergy,off,11,19,-164275.76
6,1,synergy,off,11,20,-162716.57
6,1,synergy,off,11,21,-158658.80
6,1,synergy,off,11,22,-163687.28
6,1,synergy,off,11,23,-163712.28
6,1,synergy,off,11,24,-160152.28
6,1,synergy,off,11,25,-132105.81
6,1,synergy,off,11,26,-129293.28
6,1,synergy,off,11,27,-127239.20
6,1,synergy,off,11,28,-131747.51
6,1,synergy,off,11,29,-131238.51
6,1,synergy,off,11,30,-118801.01
6,1,synergy,off,11,31,-115816.01
6,1,synergy,off,11,32,-96580.51
6,1,synergy,off,11,33,-8749.26
6,1,synergy,off,11,34,440256.12
6,1,synergy,off,11,35,440096.12
6,1,synergy,off,11,36,5951.45
6,1,synergy,off,11,37,619463.45
6,1,synergy,off,11,38,712271.45
6,1,synergy,off,11,39,742871.45
6,1,synergy,off,11,40,789351.45
6,1,synergy,off,12,1,-174980.00
6,1,synergy,off,12,2,-174952.28
6,1,synergy,off,12,3,-174952.28
6,1,synergy,off,12,4,-174976.14
6,1,synergy,off,12,5,-174988.07
6,1,synergy,off,12,6,-174988.07
6,1,synergy,off,12,7,-174988.07
6,1,synergy,off,12,8,-174993.43
6,1,synergy,off,12,9,-174989.71
6,1,synergy,off,12,10,-174976.12
6,1,synergy,off,12,11,-174972.58
6,1,synergy,off,12,12,-174981.52
6,1,synergy,off,12,13,-174982.89
6,1,synergy,off,12,14,-174932.77
6,1,synergy,off,12,15,-174924.45
6,1,synergy,off,12,16,-174908.60
6,1,synergy,off,12,17,-174949.58
6,1,synergy,off,12,18,-174918.36
6,1,synergy,off,12,19,-174607.68
6,1,synergy,off,12,20,-174549.51
6,1,synergy,off,12,21,-173826.20
6,1,synergy,off,12,22,-173483.51
6,1,synergy,off,12,23,-172495.21
6,1,synergy,off,12,24,-172100.47
6,1,synergy,off,12,25,-165934.84
6,1,synergy,off,12,26,-150096.52
6,1,synergy,off,12,27,-148048.88
6,1,synergy,off,12,28,-156237.14
6,1,synergy,off,12,29,-154337.14
6,1,synergy,off,12,30,-154217.14
6,1,synergy,off,12,31,-149482.14
6,1,synergy,off,12,32,-124401.38
6,1,synergy,off,12,33,-123506.38
6,1,synergy,off,12,34,-122475.03
6,1,synergy,off,12,35,-112320.90
6,1,synergy,off,12,36,-101991.60
6,1,synergy,off,12,37,-100716.60
6,1,synergy,off,12,38,-98871.60
6,1,synergy,off,12,39,-42713.43
6,1,synergy,off,12,40,-77788.43
6,1,synergy,off,13,1,-174980.00
6,1,synergy,off,13,2,-174980.04
6,1,synergy,off,13,3,-174978.92
6,1,synergy,off,13,4,-174942.28
6,1,synergy,off,13,5,-174927.34
6,1,synergy,off,13,6,-174910.70
6,1,synergy,off,13,7,-174919.55
6,1,synergy,off,13,8,-174966.45
6,1,synergy,off,13,9,-174937.91
6,1,synergy,off,13,10,-174801.85
6,1,synergy,off,13,11,-174809.13
6,1,synergy,off,13,12,-174686.89
6,1,synergy,off,13,13,-174323.68
6,1,synergy,off,13,14,-174201.77
6,1,synergy,off,13,15,-174196.77
6,1,synergy,off,13,16,-173616.77
6,1,synergy,off,13,17,-172852.68
6,1,synergy,off,13,18,-171368.08
6,1,synergy,off,13,19,-167529.99
6,1,synergy,off,13,20,-164663.61
6,1,synergy,off,13,21,-164646.73
6,1,synergy,off,13,22,-164093.24
6,1,synergy,off,13,23,-163062.71
6,1,synergy,off,13,24,-165634.06
6,1,synergy,off,13,25,-165592.09
6,1,synergy,off,13,26,-164846.89
6,1,synergy,off,13,27,-164750.64
6,1,synergy,off,13,28,-164682.36
6,1,synergy,off,13,29,-159450.49
6,1,synergy,off,13,30,-155763.79
6,1,synergy,off,13,31,-153479.01
6,1,synergy,off,13,32,-158089.35
6,1,synergy,off,13,33,-154276.85
6,1,synergy,off,13,34,-144429.35
6,1,synergy,off,13,35,-147541.85
6,1,synergy,off,13,36,-149503.10
6,1,synergy,off,13,37,-130864.35
6,1,synergy,off,13,38,-130919.35
6,1,synergy,off,13,39,-129060.60
6,1,synergy,off,13,40,-146879.98
6,1,synergy,off,14,1,-174980.00
6,1,synergy,off,14,2,-174936.14
6,1,synergy,off,14,3,-174866.88
6,1,synergy,off,14,4,-174887.13
6,1,synergy,off,14,5,-174764.13
6,1,synergy,off,14,6,-174659.69
6,1,synergy,off,14,7,-174470.65
6,1,synergy,off,14,8,-174365.65
6,1,synergy,off,14,9,-172984.51
6,1,synergy,off,14,10,-171628.34
6,1,synergy,off,14,11,-172401.49
6,1,synergy,off,14,12,-167827.60
6,1,synergy,off,14,13,-163061.24
6,1,synergy,off,14,14,-154648.58
6,1,synergy,off,14,15,-154858.58
6,1,synergy,off,14,16,-154053.57
6,1,synergy,off,14,17,-130709.18
6,1,synergy,off,14,18,-130315.43
6,1,synergy,off,14,19,-130910.43
6,1,synergy,off,14,20,-143266.68
6,1,synergy,off,14,21,-142703.56
6,1,synergy,off,14,22,10327.42
6,1,synergy,off,14,23,11460.07
6,1,synergy,off,14,24,-52396.66
6,1,synergy,off,14,25,-9611.61
6,1,synergy,off,14,26,23693.49
6,1,synergy,off,14,27,25446.61
6,1,synergy,off,14,28,-44198.39
6,1,synergy,off,14,29,273645.47
6,1,synergy,off,14,30,274888.60
6,1,synergy,off,14,31,271463.60
6,1,synergy,off,14,32,197584.22
6,1,synergy,off,14,33,219306.72
6,1,synergy,off,14,34,221881.72
6,1,synergy,off,14,35,221401.72
6,1,synergy,off,14,36,215411.72
6,1,synergy,off,14,37,228281.72
6,1,synergy,off,14,38,228311.72
6,1,synergy,off,14,39,228781.72
6,1,synergy,off,14,40,225461.72
6,1,synergy,off,15,1,-174980.00
6,1,synergy,off,15,2,-174980.00
6,1,synergy,off,15,3,-174972.12
6,1,synergy,off,15,4,-174972.12
6,1,synergy,off,15,5,-174972.12
6,1,synergy,off,15,6,-174976.23
6,1,synergy,off,15,7,-174972.57
6,1,synergy,off,15,8,-174988.95
6,1,synergy,off,15,9,-174983.95
6,1,synergy,off,15,10,-174981.33
6,1,synergy,off,15,11,-174981.33
6,1,synergy,off,15,12,-174981.33
6,1,synergy,off,15,13,-174790.33
6,1,synergy,off,15,14,-174484.26
6,1,synergy,off,15,15,-172969.98
6,1,synergy,off,15,16,-172455.03
6,1,synergy,off,15,17,-169531.03
6,1,synergy,off,15,18,-168971.03
6,1,synergy,off,15,19,-163831.03
6,1,synergy,off,15,20,-168371.03
6,1,synergy,off,15,21,-167811.03
6,1,synergy,off,15,22,-167186.03
6,1,synergy,off,15,23,-164901.03
6,1,synergy,off,15,24,-163955.45
6,1,synergy,off,15,25,-160600.45
6,1,synergy,off,15,26,-155550.45
6,1,synergy,off,15,27,-155610.45
6,1,synergy,off,15,28,-155400.45
6,1,synergy,off,15,29,-148799.65
6,1,synergy,off,15,30,-130813.69
6,1,synergy,off,15,31,-131208.69
6,1,synergy,off,15,32,-146318.69
6,1,synergy,off,15,33,-136621.17
6,1,synergy,off,15,34,-136011.41
6,1,synergy,off,15,35,-134357.01
6,1,synergy,off,15,36,-139057.01
6,1,synergy,off,15,37,-134257.01
6,1,synergy,off,15,38,-130794.51
6,1,synergy,off,15,39,-89808.97
6,1,synergy,off,15,40,-110938.97
6,1,synergy,off,16,1,-174980.00
6,1,synergy,off,16,2,-174980.00
6,1,synergy,off,16,3,-174961.60
6,1,synergy,off,16,4,-174961.60
6,1,synergy,off,16,5,-174963.40
6,1,synergy,off,16,6,-174957.80
6,1,synergy,off,16,7,-174957.80
6,1,synergy,off,16,8,-174966.44
6,1,synergy,off,16,9,-174922.69
6,1,synergy,off,16,10,-174826.80
6,1,synergy,off,16,11,-174784.22
6,1,synergy,off,16,12,-174660.40
6,1,synergy,off,16,13,-174302.55
6,1,synergy,off,16,14,-174102.66
6,1,synergy,off,16,15,-174069.90
6,1,synergy,off,16,16,-173523.22
6,1,synergy,off,16,17,-172372.75
6,1,synergy,off,16,18,-171280.66
6,1,synergy,off,16,19,-170906.56
6,1,synergy,off,16,20,-169870.00
6,1,synergy,off,16,21,-163092.69
6,1,synergy,off,16,22,-156704.44
6,1,synergy,off,16,23,-156041.63
6,1,synergy,off,16,24,-152430.88
6,1,synergy,off,16,25,-106036.12
6,1,synergy,off,16,26,-92906.12
6,1,synergy,off,16,27,-92565.25
6,1,synergy,off,16,28,-36253.50
6,1,synergy,off,16,29,-32416.19
6,1,synergy,off,16,30,105885.82
6,1,synergy,off,16,31,76260.72
6,1,synergy,off,16,32,-137376.21
6,1,synergy,off,16,33,-121142.21
6,1,synergy,off,16,34,-118398.21
6,1,synergy,off,16,35,-56455.04
6,1,synergy,off,16,36,-90617.58
6,1,synergy,off,16,37,-90219.32
6,1,synergy,off,16,38,-15653.33
6,1,synergy,off,16,39,-15923.33
6,1,synergy,off,16,40,-45533.33
6,1,synergy,off,17,1,-174980.00
6,1,synergy,off,17,2,-174971.95
6,1,synergy,off,17,3,-174965.49
6,1,synergy,off,17,4,-174960.22
6,1,synergy,off,17,5,-174923.65
6,1,synergy,off,17,6,-174918.74
6,1,synergy,off,17,7,-174893.63
6,1,synergy,off,17,8,-174914.27
6,1,synergy,off,17,9,-174813.66
6,1,synergy,off,17,10,-174254.59
6,1,synergy,off,17,11,-173238.20
6,1,synergy,off,17,12,-172253.81
6,1,synergy,off,17,13,-170841.65
6,1,synergy,off,17,14,-170650.38
6,1,synergy,off,17,15,-171350.55
6,1,synergy,off,17,16,-165730.30
6,1,synergy,off,17,17,-163935.30
6,1,synergy,off,17,18,-162657.74
6,1,synergy,off,17,19,-157928.67
6,1,synergy,off,17,20,-156352.24
6,1,synergy,off,17,21,-152102.88
6,1,synergy,off,17,22,-150043.58
6,1,synergy,off,17,23,-148420.52
6,1,synergy,off,17,24,-141468.36
6,1,synergy,off,17,25,-97067.89
6,1,synergy,off,17,26,-57488.14
6,1,synergy,off,17,27,-97984.82
6,1,synergy,off,17,28,-132390.69
6,1,synergy,off,17,29,-152015.69
6,1,synergy,off,17,30,-142698.54
6,1,synergy,off,17,31,-142748.54
6,1,synergy,off,17,32,-142886.04
6,1,synergy,off,17,33,-142594.16
6,1,synergy,off,17,34,-140870.52
6,1,synergy,off,17,35,-138142.80
6,1,synergy,off,17,36,-135699.27
6,1,synergy,off,17,37,-128079.66
6,1,synergy,off,17,38,-88624.86
6,1,synergy,off,17,39,-69244.24
6,1,synergy,off,17,40,-109244.24
6,1,synergy,off,18,1,-174980.00
6,1,synergy,off,18,2,-174980.00
6,1,synergy,off,18,3,-174971.61
6,1,synergy,off,18,4,-174971.61
6,1,synergy,off,18,5,-174973.48
6,1,synergy,off,18,6,-174966.76
6,1,synergy,off,18,7,-174966.76
6,1,synergy,off,18,8,-174966.76
6,1,synergy,off,18,9,-174956.20
6,1,synergy,off,18,10,-174946.66
6,1,synergy,off,18,11,-174890.55
6,1,synergy,off,18,12,-174871.37
6,1,synergy,off,18,13,-174536.56
6,1,synergy,off,18,14,-174380.08
6,1,synergy,off,18,15,-174332.79
6,1,synergy,off,18,16,-174042.99
6,1,synergy,off,18,17,-173887.91
6,1,synergy,off,18,18,-172913.70
6,1,synergy,off,18,19,-171444.13
6,1,synergy,off,18,20,-167637.31
6,1,synergy,off,18,21,-165171.31
6,1,synergy,off,18,22,-151502.23
6,1,synergy,off,18,23,-151042.23
6,1,synergy,off,18,24,-151837.23
6,1,synergy,off,18,25,-150545.98
6,1,synergy,off,18,26,-149225.67
6,1,synergy,off,18,27,-142191.09
6,1,synergy,off,18,28,-141448.90
6,1,synergy,off,18,29,-107995.34
6,1,synergy,off,18,30,-106206.28
6,1,synergy,off,18,31,-105010.96
6,1,synergy,off,18,32,-112964.09
6,1,synergy,off,18,33,-110016.59
6,1,synergy,off,18,34,-108602.53
6,1,synergy,off,18,35,-104126.67
6,1,synergy,off,18,36,-85689.92
6,1,synergy,off,18,37,-72890.05
6,1,synergy,off,18,38,-26019.91
6,1,synergy,off,18,39,-23071.74
6,1,synergy,off,18,40,-81698.70
6,1,synergy,off,19,1,-174980.00
6,1,synergy,off,19,2,-174980.00
6,1,synergy,off,19,3,-174977.40
6,1,synergy,off,19,4,-174734.54
6,1,synergy,off,19,5,-174469.11
6,1,synergy,off,19,6,-174163.71
6,1,synergy,off,19,7,-173085.11
6,1,synergy,off,19,8,-171749.46
6,1,synergy,off,19,9,-162658.88
6,1,synergy,off,19,10,-158766.13
6,1,synergy,off,19,11,-158746.13
6,1,synergy,off,19,12,-168248.63
6,1,synergy,off,19,13,-168918.63
6,1,synergy,off,19,14,-168890.80
6,1,synergy,off,19,15,-168138.96
6,1,synergy,off,19,16,-165631.15
6,1,synergy,off,19,17,-165164.04
6,1,synergy,off,19,18,-164971.71
6,1,synergy,off,19,19,-159850.08
6,1,synergy,off,19,20,-157526.77
6,1,synergy,off,19,21,-146398.45
6,1,synergy,off,19,22,-136494.02
6,1,synergy,off,19,23,-136207.80
6,1,synergy,off,19,24,-148367.71
6,1,synergy,off,19,25,-140238.46
6,1,synergy,off,19,26,-138452.46
6,1,synergy,off,19,27,-136278.71
6,1,synergy,off,19,28,-125047.27
6,1,synergy,off,19,29,-119477.77
6,1,synergy,off,19,30,-86577.77
6,1,synergy,off,19,31,-84216.02
6,1,synergy,off,19,32,-119441.02
6,1,synergy,off,19,33,-118546.02
6,1,synergy,off,19,34,-106821.52
6,1,synergy,off,19,35,-105981.52
6,1,synergy,off,19,36,-102715.27
6,1,synergy,off,19,37,-93080.27
6,1,synergy,off,19,38,-54317.02
6,1,synergy,off,19,39,-54082.02
6,1,synergy,off,19,40,-89217.02
6,1,synergy,off,20,1,-174980.00
6,1,synergy,off,20,2,-174970.37
6,1,synergy,off,20,3,-174568.64
6,1,synergy,off,20,4,-173819.36
6,1,synergy,off,20,5,-171869.90
6,1,synergy,off,20,6,-172454.90
6,1,synergy,off,20,7,-170534.90
6,1,synergy,off,20,8,-170529.90
6,1,synergy,off,20,9,-165384.90
6,1,synergy,off,20,10,-165474.90
6,1,synergy,off,20,11,-163589.90
6,1,synergy,off,20,12,-162683.61
6,1,synergy,off,20,13,-161608.61
6,1,synergy,off,20,14,-160675.83
6,1,synergy,off,20,15,-169658.78
6,1,synergy,off,20,16,-169698.78
6,1,synergy,off,20,17,-168563.78
6,1,synergy,off,20,18,-165562.54
6,1,synergy,off,20,19,-168474.84
6,1,synergy,off,20,20,-167229.84
6,1,synergy,off,20,21,-162988.64
6,1,synergy,off,20,22,-157148.64
6,1,synergy,off,20,23,-157138.64
6,1,synergy,off,20,24,-162338.64
6,1,synergy,off,20,25,-153448.64
6,1,synergy,off,20,26,-152055.02
6,1,synergy,off,20,27,-150849.38
6,1,synergy,off,20,28,-155064.38
6,1,synergy,off,20,29,-153814.38
6,1,synergy,off,20,30,-157456.69
6,1,synergy,off,20,31,-155956.69
6,1,synergy,off,20,32,-155451.69
6,1,synergy,off,20,33,-152356.69
6,1,synergy,off,20,34,-151794.98
6,1,synergy,off,20,35,-149602.13
6,1,synergy,off,20,36,-134225.13
6,1,synergy,off,20,37,-108923.96
6,1,synergy,off,20,38,-106419.17
6,1,synergy,off,20,39,-109425.57
6,1,synergy,off,20,40,-149406.00
6,1,synergy,off,21,1,-174980.00
6,1,synergy,off,21,2,-174981.78
6,1,synergy,off,21,3,-174976.96
6,1,synergy,off,21,4,-174976.96
6,1,synergy,off,21,5,-174973.48
6,1,synergy,off,21,6,-174973.48
6,1,synergy,off,21,7,-174973.48
6,1,synergy,off,21,8,-174963.02
6,1,synergy,off,21,9,-174958.02
6,1,synergy,off,21,10,-174841.61
6,1,synergy,off,21,11,-174513.30
6,1,synergy,off,21,12,-174312.26
6,1,synergy,off,21,13,-173732.36
6,1,synergy,off,21,14,-172886.59
6,1,synergy,off,21,15,-170174.27
6,1,synergy,off,21,16,-166399.53
6,1,synergy,off,21,17,-163887.53
6,1,synergy,off,21,18,-162816.24
6,1,synergy,off,21,19,-153748.19
6,1,synergy,off,21,20,-151876.19
6,1,synergy,off,21,21,-102879.29
6,1,synergy,off,21,22,-104884.29
6,1,synergy,off,21,23,-93724.29
6,1,synergy,off,21,24,-117795.91
6,1,synergy,off,21,25,-69114.47
6,1,synergy,off,21,26,-68076.47
6,1,synergy,off,21,27,-68356.47
6,1,synergy,off,21,28,-104866.47
6,1,synergy,off,21,29,-104351.47
6,1,synergy,off,21,30,-101619.29
6,1,synergy,off,21,31,-100340.54
6,1,synergy,off,21,32,-94577.72
6,1,synergy,off,21,33,-26958.69
6,1,synergy,off,21,34,81421.84
6,1,synergy,off,21,35,85483.31
6,1,synergy,off,21,36,-69421.69
6,1,synergy,off,21,37,-51082.72
6,1,synergy,off,21,38,-51422.72
6,1,synergy,off,21,39,-51092.72
6,1,synergy,off,21,40,-51862.72
6,1,synergy,off,22,1,-174980.00
6,1,synergy,off,22,2,-174965.90
6,1,synergy,off,22,3,-174949.10
6,1,synergy,off,22,4,-174962.05
6,1,synergy,off,22,5,-174897.79
6,1,synergy,off,22,6,-174864.36
6,1,synergy,off,22,7,-174889.66
6,1,synergy,off,22,8,-174533.48
6,1,synergy,off,22,9,-174461.35
6,1,synergy,off,22,10,-174223.27
6,1,synergy,off,22,11,-173816.90
6,1,synergy,off,22,12,-172050.90
6,1,synergy,off,22,13,-173038.47
6,1,synergy,off,22,14,-173076.46
6,1,synergy,off,22,15,-170807.06
6,1,synergy,off,22,16,-169883.45
6,1,synergy,off,22,17,-167235.45
6,1,synergy,off,22,18,-165728.89
6,1,synergy,off,22,19,-154214.75
6,1,synergy,off,22,20,-164886.75
6,1,synergy,off,22,21,-159595.75
6,1,synergy,off,22,22,-155527.22
6,1,synergy,off,22,23,-151210.40
6,1,synergy,off,22,24,-161215.40
6,1,synergy,off,22,25,-161155.40
6,1,synergy,off,22,26,-153595.72
6,1,synergy,off,22,27,-151038.22
6,1,synergy,off,22,28,-154885.40
6,1,synergy,off,22,29,-152163.22
6,1,synergy,off,22,30,-151130.90
6,1,synergy,off,22,31,-150859.65
6,1,synergy,off,22,32,-151112.78
6,1,synergy,off,22,33,-126254.34
6,1,synergy,off,22,34,-88131.74
6,1,synergy,off,22,35,-69781.88
6,1,synergy,off,22,36,-122702.82
6,1,synergy,off,22,37,-121123.76
6,1,synergy,off,22,38,-121163.76
6,1,synergy,off,22,39,-120290.63
6,1,synergy,off,22,40,-104500.42
6,1,synergy,off,23,1,-174980.00
6,1,synergy,off,23,2,-174985.05
6,1,synergy,off,23,3,-174966.73
6,1,synergy,off,23,4,-174968.71
6,1,synergy,off,23,5,-174944.96
6,1,synergy,off,23,6,-174944.96
6,1,synergy,off,23,7,-174943.36
6,1,synergy,off,23,8,-174980.56
6,1,synergy,off,23,9,-174974.16
6,1,synergy,off,23,10,-174974.16
6,1,synergy,off,23,11,-174660.16
6,1,synergy,off,23,12,-174604.08
6,1,synergy,off,23,13,-174438.86
6,1,synergy,off,23,14,-174020.87
6,1,synergy,off,23,15,-174055.89
6,1,synergy,off,23,16,-173201.94
6,1,synergy,off,23,17,-172659.07
6,1,synergy,off,23,18,-172104.07
6,1,synergy,off,23,19,-171648.61
6,1,synergy,off,23,20,-169329.54
6,1,synergy,off,23,21,-170627.61
6,1,synergy,off,23,22,-167667.61
6,1,synergy,off,23,23,-168510.61
6,1,synergy,off,23,24,-165332.46
6,1,synergy,off,23,25,-165137.46
6,1,synergy,off,23,26,-162690.13
6,1,synergy,off,23,27,-159043.77
6,1,synergy,off,23,28,-157791.51
6,1,synergy,off,23,29,-151574.63
6,1,synergy,off,23,30,-157333.42
6,1,synergy,off,23,31,-153039.79
6,1,synergy,off,23,32,-157004.67
6,1,synergy,off,23,33,-149865.17
6,1,synergy,off,23,34,-146234.72
6,1,synergy,off,23,35,-146224.72
6,1,synergy,off,23,36,-145746.72
6,1,synergy,off,23,37,-133470.70
6,1,synergy,off,23,38,-126929.20
6,1,synergy,off,23,39,-123009.20
6,1,synergy,off,23,40,-136906.70
6,1,synergy,off,24,1,-174980.00
6,1,synergy,off,24,2,-174974.24
6,1,synergy,off,24,3,-174966.68
6,1,synergy,off,24,4,-174963.65
6,1,synergy,off,24,5,-174815.88
6,1,synergy,off,24,6,-174447.00
6,1,synergy,off,24,7,-173971.31
6,1,synergy,off,24,8,-172571.99
6,1,synergy,off,24,9,-170233.85
6,1,synergy,off,24,10,-169640.19
6,1,synergy,off,24,11,-174273.47
6,1,synergy,off,24,12,-174298.64
6,1,synergy,off,24,13,-173367.36
6,1,synergy,off,24,14,-173335.04
6,1,synergy,off,24,15,-171514.95
6,1,synergy,off,24,16,-168617.76
6,1,synergy,off,24,17,-156929.01
6,1,synergy,off,24,18,-155549.01
6,1,synergy,off,24,19,-136220.54
6,1,synergy,off,24,20,-159175.54
6,1,synergy,off,24,21,-157800.53
6,1,synergy,off,24,22,-162641.69
6,1,synergy,off,24,23,-153175.20
6,1,synergy,off,24,24,-159026.03
6,1,synergy,off,24,25,-141898.33
6,1,synergy,off,24,26,-118420.77
6,1,synergy,off,24,27,-129381.72
6,1,synergy,off,24,28,-111105.61
6,1,synergy,off,24,29,-87271.37
6,1,synergy,off,24,30,-85781.37
6,1,synergy,off,24,31,-27897.99
6,1,synergy,off,24,32,-140297.99
6,1,synergy,off,24,33,-133602.99
6,1,synergy,off,24,34,-137832.99
6,1,synergy,off,24,35,-135897.99
6,1,synergy,off,24,36,-135992.99
6,1,synergy,off,24,37,-130023.87
6,1,synergy,off,24,38,-127907.39
6,1,synergy,off,24,39,-127056.43
6,1,synergy,off,24,40,-127792.23
6,1,synergy,off,25,1,-174980.00
6,1,synergy,off,25,2,-174972.24
6,1,synergy,off,25,3,-174970.20
6,1,synergy,off,25,4,-174913.99
6,1,synergy,off,25,5,-174880.20
6,1,synergy,off,25,6,-174768.24
6,1,synergy,off,25,7,-174768.46
6,1,synergy,off,25,8,-174696.38
6,1,synergy,off,25,9,-174194.62
6,1,synergy,off,25,10,-173634.62
6,1,synergy,off,25,11,-173987.31
6,1,synergy,off,25,12,-173518.32
6,1,synergy,off,25,13,-173103.32
6,1,synergy,off,25,14,-170806.14
6,1,synergy,off,25,15,-170851.14
6,1,synergy,off,25,16,-170261.13
6,1,synergy,off,25,17,-166364.21
6,1,synergy,off,25,18,-166128.46
6,1,synergy,off,25,19,-168162.46
6,1,synergy,off,25,20,-167953.57
6,1,synergy,off,25,21,-164428.37
6,1,synergy,off,25,22,-158554.91
6,1,synergy,off,25,23,-151160.41
6,1,synergy,off,25,24,-140351.02
6,1,synergy,off,25,25,-128663.96
6,1,synergy,off,25,26,-119153.46
6,1,synergy,off,25,27,-117198.46
6,1,synergy,off,25,28,-147178.46
6,1,synergy,off,25,29,-147228.46
6,1,synergy,off,25,30,-146788.08
6,1,synergy,off,25,31,-126195.83
6,1,synergy,off,25,32,-131815.83
6,1,synergy,off,25,33,-128490.83
6,1,synergy,off,25,34,-126034.71
6,1,synergy,off,25,35,-116824.14
6,1,synergy,off,25,36,-115501.14
6,1,synergy,off,25,37,-73267.47
6,1,synergy,off,25,38,-72109.85
6,1,synergy,off,25,39,-58120.35
6,1,synergy,off,25,40,-94531.10
6,1,synergy,off,26,1,-174980.00
6,1,synergy,off,26,2,-174980.00
6,1,synergy,off,26,3,-174970.30
6,1,synergy,off,26,4,-174937.39
6,1,synergy,off,26,5,-174933.78
6,1,synergy,off,26,6,-174906.20
6,1,synergy,off,26,7,-174143.76
6,1,synergy,off,26,8,-173886.51
6,1,synergy,off,26,9,-173212.57
6,1,synergy,off,26,10,-171549.27
6,1,synergy,off,26,11,-168661.80
6,1,synergy,off,26,12,-164503.96
6,1,synergy,off,26,13,-160185.25
6,1,synergy,off,26,14,-156023.90
6,1,synergy,off,26,15,-154906.80
6,1,synergy,off,26,16,-147253.07
6,1,synergy,off,26,17,-99345.27
6,1,synergy,off,26,18,-102189.67
6,1,synergy,off,26,19,-97741.25
6,1,synergy,off,26,20,-115714.30
6,1,synergy,off,26,21,-107757.42
6,1,synergy,off,26,22,35838.98
6,1,synergy,off,26,23,98297.73
6,1,synergy,off,26,24,-65857.27
6,1,synergy,off,26,25,126180.73
6,1,synergy,off,26,26,123435.73
6,1,synergy,off,26,27,121660.73
6,1,synergy,off,26,28,214460.73
6,1,synergy,off,26,29,1228845.20
6,1,synergy,off,26,30,1255046.59
6,1,synergy,off,26,31,1418937.02
6,1,synergy,off,26,32,1559013.02
6,1,synergy,off,26,33,1691618.02
6,1,synergy,off,26,34,1663051.02
6,1,synergy,off,26,35,1675747.02
6,1,synergy,off,26,36,1664552.02
6,1,synergy,off,26,37,1736036.02
6,1,synergy,off,26,38,2433902.02
6,1,synergy,off,26,39,2521877.02
6,1,synergy,off,26,40,3495151.02
6,1,synergy,off,27,1,-174980.00
6,1,synergy,off,27,2,-174972.17
6,1,synergy,off,27,3,-174972.17
6,1,synergy,off,27,4,-174972.17
6,1,synergy,off,27,5,-174974.35
6,1,synergy,off,27,6,-174957.34
6,1,synergy,off,27,7,-174844.39
6,1,synergy,off,27,8,-174843.13
6,1,synergy,off,27,9,-174719.17
6,1,synergy,off,27,10,-174572.88
6,1,synergy,off,27,11,-174818.57
6,1,synergy,off,27,12,-174379.26
6,1,synergy,off,27,13,-174320.58
6,1,synergy,off,27,14,-173425.57
6,1,synergy,off,27,15,-171566.83
6,1,synergy,off,27,16,-169814.74
6,1,synergy,off,27,17,-166621.64
6,1,synergy,off,27,18,-159384.90
6,1,synergy,off,27,19,-158055.65
6,1,synergy,off,27,20,-164131.57
6,1,synergy,off,27,21,-167934.17
6,1,synergy,off,27,22,-167721.67
6,1,synergy,off,27,23,-167721.67
6,1,synergy,off,27,24,-162030.38
6,1,synergy,off,27,25,-142139.23
6,1,synergy,off,27,26,-150015.12
6,1,synergy,off,27,27,-112351.94
6,1,synergy,off,27,28,-127356.94
6,1,synergy,off,27,29,-127366.94
6,1,synergy,off,27,30,-126363.82
6,1,synergy,off,27,31,-123516.32
6,1,synergy,off,27,32,-128566.32
6,1,synergy,off,27,33,-114882.57
6,1,synergy,off,27,34,-102873.82
6,1,synergy,off,27,35,-96000.07
6,1,synergy,off,27,36,-81128.82
6,1,synergy,off,27,37,-80574.01
6,1,synergy,off,27,38,-80589.01
6,1,synergy,off,27,39,-62690.07
6,1,synergy,off,27,40,-84033.26
6,1,synergy,off,28,1,-174980.00
6,1,synergy,off,28,2,-174980.00
6,1,synergy,off,28,3,-174976.72
6,1,synergy,off,28,4,-174979.40
6,1,synergy,off,28,5,-174969.60
6,1,synergy,off,28,6,-174969.60
6,1,synergy,off,28,7,-174952.32
6,1,synergy,off,28,8,-174952.32
6,1,synergy,off,28,9,-174941.05
6,1,synergy,off,28,10,-174814.76
6,1,synergy,off,28,11,-174926.12
6,1,synergy,off,28,12,-174903.94
6,1,synergy,off,28,13,-174378.14
6,1,synergy,off,28,14,-173612.72
6,1,synergy,off,28,15,-172005.70
6,1,synergy,off,28,16,-171267.06
6,1,synergy,off,28,17,-166297.92
6,1,synergy,off,28,18,-161852.92
6,1,synergy,off,28,19,-88900.62
6,1,synergy,off,28,20,-111870.62
6,1,synergy,off,28,21,22872.51
6,1,synergy,off,28,22,95995.01
6,1,synergy,off,28,23,-38005.74
6,1,synergy,off,28,24,-132792.62
6,1,synergy,off,28,25,-128176.37
6,1,synergy,off,28,26,-127454.49
6,1,synergy,off,28,27,-126560.74
6,1,synergy,off,28,28,-124745.74
